1666971495817,'stimulus_0','ET',499.83738330646116,416.31450422617604,470.78574680510985,572.8590642422902,235.7232502988571,266.6069719849783,7,7,-1,-1,0,-1
1666971495856,'stimulus_0','ET',491.3132730159501,429.4818745256809,451.7925783159136,560.9325100372064,251.50788514803318,288.1495888434313,13,13,-1,-1,0,-1
1666971495891,'stimulus_0','ET',504.25585486002876,406.61018233210865,442.4884114877864,545.0851818349009,254.80883845117387,290.6653627816705,15,15,-1,-1,0,-1
1666971495932,'stimulus_0','ET',512.498263884153,448.9792025667039,489.98978875697986,555.6831289537292,244.83256769234333,281.2125449327743,8,8,-1,-1,0,-1
1666971495975,'stimulus_0','ET',520.1564844355208,429.7520287637457,470.16673153679915,584.8029188124017,260.1532859450462,306.478868474228,7,7,-1,-1,0,-1
1666971496017,'stimulus_0','ET',520.6795592168082,438.0611815382607,451.5837751054862,586.6346258685247,255.89956888113898,310.8621244242361,14,14,-1,-1,0,-1
1666971496057,'stimulus_0','ET',523.2193621973317,422.58056777242746,485.00729977213086,568.498038906645,246.70039003451686,309.2530127716607,15,15,-1,-1,0,-1
1666971496099,'stimulus_0','ET',562.6786392873718,429.9661843446914,505.36054564957055,604.5548720821124,259.58226216109045,303.290580140601,7,7,-1,-1,0,-1
1666971496141,'stimulus_0','ET',585.4834021001446,416.2819511356676,518.2197031735925,631.0238052644252,227.8389035593348,315.7789924282901,15,15,-1,-1,0,-1
1666971496183,'stimulus_0','ET',602.8066731546443,404.2021127805396,524.0270102095385,641.5421884897794,229.89229377243174,298.98807788375376,8,8,-1,-1,0,-1
1666971496224,'stimulus_0','ET',593.3957977287133,412.06673859091177,552.5664707538413,644.9559093572377,219.95952064503913,284.60595502191995,15,15,-1,-1,0,-1
1666971496265,'stimulus_0','ET',562.885885194865,424.5159586042997,532.0021635087437,637.2161984055296,233.45564647829562,281.35158773728017,0,0,-1,-1,1,-1
1666971496308,'stimulus_0','ET',588.2638926457456,423.9382653447384,523.0940053589304,616.2686233272284,260.0975045353157,296.2157553207795,8,8,-1,-1,0,-1
1666971496350,'stimulus_0','ET',574.0656816708677,402.6396602297933,524.075928772146,635.0479456782086,239.84580524023912,291.1441904137964,14,14,-1,-1,0,-1
1666971496390,'stimulus_0','ET',579.9597373731251,404.58578703175715,533.3724283889761,610.5817326042792,227.92042992894514,271.3670214534885,8,8,-1,-1,0,-1
1666971496433,'stimulus_0','ET',592.4973245052952,410.9639263479497,542.2458451516064,625.9983107410877,240.8417306193159,278.2686136796153,7,7,-1,-1,0,-1
1666971496474,'stimulus_0','ET',586.251553806919,428.36342289000646,536.0000744532302,650.3745352738655,245.41663086798334,283.62869329318414,7,7,-1,-1,0,-1
1666971496517,'stimulus_0','ET',593.9480812505876,434.57893016291183,541.6027902571618,646.5550986989806,251.6321381408887,297.6959942151034,7,7,-1,-1,0,-1
1666971496558,'stimulus_0','ET',587.7431770295407,445.9017638258509,546.9138500546686,637.209477018328,262.1697924389264,299.59667549922585,7,7,-1,-1,0,-1
1666971496598,'stimulus_0','ET',604.6900829152206,475.6308673627111,546.3250834575509,641.5935130655859,288.496452061214,316.7629091976639,8,8,-1,-1,0,-1
1666971496641,'stimulus_0','ET',610.8441612696458,494.1658672759171,560.0692290060227,651.9352146994851,310.6956223439597,329.539927101593,8,8,-1,-1,0,-1
1666971496684,'stimulus_0','ET',620.6439663269867,509.5556440217818,564.1110520540868,661.2115668468916,330.7964752792327,348.3321477620304,7,7,-1,-1,0,-1
1666971496724,'stimulus_0','ET',593.4558010092165,536.2259338631908,574.3497697966161,672.4971904092895,337.8372809981071,362.1778413100501,7,7,-1,-1,0,-1
1666971496766,'stimulus_0','ET',626.0696279503386,527.1080832235787,556.4503909290822,641.7732152483663,361.69696368435325,393.8893176453101,7,7,-1,-1,0,-1
1666971496808,'stimulus_0','ET',653.0058739508006,513.7274466274782,573.9644845507277,666.8773760640585,356.953300102168,380.5086810492096,0,0,-1,-1,1,-1
1666971496850,'stimulus_0','ET',655.1962836512388,502.8538760472554,591.0733021842922,696.287337081078,340.32174751266837,372.5141014736252,0,0,-1,-1,1,-1
1666971496891,'stimulus_0','ET',622.1074213722945,485.0778081022981,577.3521975729155,698.008093312762,321.7605002028097,365.7305446372873,0,0,-1,-1,1,-1
1666971496932,'stimulus_0','ET',618.5438074999577,463.29169349117274,552.0652879383069,666.1780223039752,312.5372554301065,340.80371256655644,0,0,-1,-1,1,-1
1666971496974,'stimulus_0','ET',618.5168179579853,477.71629227647725,584.2306523572914,674.788005775918,287.70288597034164,330.1025716750165,0,0,-1,-1,1,-1
1666971497016,'stimulus_0','ET',608.4911705738825,461.00550267875326,544.3681891069359,657.6957441077028,305.27826197331154,333.8064455647286,8,8,-1,-1,0,-1
1666971497058,'stimulus_0','ET',612.7452655947493,470.1386755478293,540.2470375688546,646.7697047404761,291.37950680528024,317.290425847026,0,0,-1,-1,1,-1
1666971497099,'stimulus_0','ET',617.5374519811202,466.9692523488483,561.0045377082204,651.0384382169127,304.4371238142612,332.1801280407769,0,0,-1,-1,1,-1
1666971497141,'stimulus_0','ET',642.8484370961153,472.24456380597036,580.0340879040043,661.9544683087156,301.075462257468,323.32221092967393,7,7,-1,-1,0,-1
1666971497183,'stimulus_0','ET',667.1941934802644,463.2727499939651,591.5552479947642,699.9100003511555,302.3109801891808,331.8860696004663,0,0,-1,-1,1,-1
1666971497224,'stimulus_0','ET',682.1848911786868,491.8053399393501,633.765497009768,704.1699133959257,307.8116420974585,325.08558812528895,8,8,-1,-1,0,-1
1666971497266,'stimulus_0','ET',722.6449140387375,493.9999891473199,651.4553182876784,711.9141293850853,334.60857807233845,346.6479950008263,8,8,-1,-1,0,-1
1666971497309,'stimulus_0','ET',736.2053339899384,504.96312690029475,675.4847964375645,758.9755355720786,324.89532588291,346.61862164518175,8,8,-1,-1,0,-1
1666971497350,'stimulus_0','ET',715.626133267653,520.5131090776138,678.1992502073535,760.9048099769662,336.51941123572215,356.1488953582568,0,0,-1,-1,1,-1
1666971497391,'stimulus_0','ET',726.7416213443024,525.9524699865411,666.5445367018627,758.6722488502921,350.3340187035976,374.93630547050776,0,0,-1,-1,1,-1
1666971497433,'stimulus_0','ET',715.6457144229871,560.0289990843563,689.9965218362086,757.5219472177278,360.33171394443696,375.7735747874976,0,0,-1,-1,1,-1
1666971497475,'stimulus_0','ET',723.8310574860276,563.7540232024585,672.2709458575032,732.4680304999429,389.96765710428497,393.1083745638905,0,0,-1,-1,1,-1
1666971497516,'stimulus_0','ET',725.9705849624254,563.9683750778827,674.672199788868,737.7482754359462,389.920282524742,390.70546188964335,0,0,-1,-1,1,-1
1666971497558,'stimulus_0','ET',671.6293330701064,580.6727199426831,669.0120685204352,762.186686488733,378.61989670805957,412.90606230875346,0,0,-1,-1,1,-1
1666971497601,'stimulus_0','ET',631.8939095865143,550.5623068278823,610.955793189144,707.7945815269817,370.23277935553045,413.41764442510674,0,0,-1,-1,1,-1
1666971497664,'stimulus_0','ET',605.3247983164337,548.0294753269642,583.601502554162,674.6823088827229,364.29750394003975,383.9269880625744,7,7,-1,-1,0,-1
1666971497699,'stimulus_0','ET',627.9863950085703,551.2822345872618,565.6954987263937,658.6083902397244,369.6440748400744,407.07095790037374,8,8,-1,-1,0,-1
1666971497741,'stimulus_0','ET',656.9370636853548,529.1890878159296,584.7005621144273,661.386413419796,367.9655915561782,405.39247461647767,8,8,-1,-1,0,-1
1666971497782,'stimulus_0','ET',706.0935035953678,496.00288480858416,618.9385940913139,679.1356787337536,353.623693306466,374.3000832488692,0,0,-1,-1,1,-1
1666971497824,'stimulus_0','ET',696.7102337093413,490.7054835081479,635.9896961569674,733.8753903146736,322.15364650931684,344.6621216364899,0,0,-1,-1,1,-1
1666971497866,'stimulus_0','ET',721.2500615443333,471.70535703611785,646.6580218787016,714.1834472602209,319.38056024524883,339.0100443677835,8,8,-1,-1,0,-1
1666971497907,'stimulus_0','ET',726.7375772472543,490.50947919294373,662.3528693253405,759.4533841181454,313.58239563516463,340.0167675868446,7,7,-1,-1,0,-1
1666971497948,'stimulus_0','ET',723.2727585799557,464.46086144625065,645.5400014547184,754.6799331760112,315.27678211498716,351.1333064454838,7,7,-1,-1,0,-1
1666971497990,'stimulus_0','ET',713.0114385862687,458.98136913661534,645.2242867497823,736.8285459882775,293.04679668745564,316.60217763449725,8,8,-1,-1,0,-1
1666971498032,'stimulus_0','ET',711.0198017380175,451.2090127685243,642.1857440816625,739.0245324195002,290.5089694187071,321.3926911048284,8,8,-1,-1,0,-1
1666971498074,'stimulus_0','ET',710.5641373162606,455.3289426052826,648.0115145791168,738.8305944527106,292.2733611607613,312.94975110316443,8,8,-1,-1,0,-1
1666971498115,'stimulus_0','ET',693.7009007491426,455.1764551205205,637.9531658411443,741.073389098193,288.19497685149224,317.77006626277785,0,0,-1,-1,1,-1
1666971498150,'stimulus_0','ET',666.3379148597584,456.17483586529966,623.1530497901821,707.6906947445647,288.6699046863371,305.68212425920046,8,8,-1,-1,0,-1
1666971498191,'stimulus_0','ET',701.0318393938916,453.0897669631652,635.3384991971423,702.3404716687272,304.429140541836,308.87849027627715,0,0,-1,-1,1,-1
1666971498232,'stimulus_0','ET',730.0362027152302,466.06798534624954,674.5501942621988,727.680664620526,295.6840631626486,317.40735892492035,0,0,-1,-1,1,-1
1666971498274,'stimulus_0','ET',744.1098908360156,479.86506716513435,696.4756760319981,751.176505120128,303.4614365172895,332.7747994736079,0,0,-1,-1,1,-1
1666971498316,'stimulus_0','ET',770.1432799389454,487.5334088620821,698.1685048229849,771.9753651237153,318.9815718632511,345.93939672486533,0,0,-1,-1,1,-1
1666971498359,'stimulus_0','ET',791.2754662341962,478.74649936949305,714.8513413837945,781.3298609454453,322.2340792991499,341.0783840567832,0,0,-1,-1,1,-1
1666971498399,'stimulus_0','ET',801.8923451452713,468.16178174258437,727.3003054796395,789.0677488518819,313.7431733119783,324.21223151066346,0,0,-1,-1,1,-1
1666971498440,'stimulus_0','ET',792.1198336986369,469.05792723291825,725.1178612270519,824.5739141145609,307.0492516082654,326.417009275833,0,0,-1,-1,1,-1
1666971498482,'stimulus_0','ET',761.3620928255832,496.12767691346386,700.9032817281765,819.9888187382201,315.01297007621065,336.4745393835152,0,0,-1,-1,1,-1
1666971498525,'stimulus_0','ET',806.8183189204121,487.0461697810403,732.7497321647146,757.875471841559,340.21762854448104,344.143525368988,0,0,-1,-1,1,-1
1666971498566,'stimulus_0','ET',818.7855336811042,495.4413062507363,770.1044130572182,800.7264082883722,327.1511957068724,341.02269782013025,8,8,-1,-1,0,-1
1666971498607,'stimulus_0','ET',820.1340173763842,482.7849039566505,741.8778073412127,810.9735914525347,329.41320134591297,349.3044119234147,0,0,-1,-1,1,-1
1666971498648,'stimulus_0','ET',770.524297650879,505.7697511722897,738.8553965998564,821.299229914502,317.588430050924,338.0030935383601,7,7,-1,-1,0,-1
1666971498691,'stimulus_0','ET',748.3955037226846,513.5068190637256,705.9958180180097,772.7360640346276,332.91556513640666,358.82648417815244,0,0,-1,-1,1,-1
1666971498733,'stimulus_0','ET',733.5906271020428,513.3929688375358,699.8279144112832,755.0521964093475,336.2041588247896,365.25579532614086,0,0,-1,-1,1,-1
1666971498774,'stimulus_0','ET',698.1545177872564,501.5635049892913,646.0709532487978,744.4801003164382,350.80906692822504,361.2781251269102,0,0,-1,-1,1,-1
1666971498808,'stimulus_0','ET',701.1117388272679,491.1035613450992,639.8677483649598,734.8744515180276,324.3838095310381,355.5292576721264,0,0,-1,-1,1,-1
1666971498849,'stimulus_0','ET',674.1349834600566,499.86665877192246,626.5007686560391,719.1519337144027,323.4630281240776,350.4208529856919,7,7,-1,-1,0,-1
1666971498891,'stimulus_0','ET',674.359595048879,470.7302674149013,615.4711426812751,699.7470611806905,322.8548203584734,347.9805600353178,7,7,-1,-1,0,-1
1666971498933,'stimulus_0','ET',672.9004410259199,457.90092124596435,603.5429304596307,702.4755304372054,308.978568369668,325.72906148756425,0,0,-1,-1,1,-1
1666971498975,'stimulus_0','ET',681.5977631028165,458.6570541573994,631.869736659062,715.0987493386091,290.62867006850263,313.66059810560995,7,7,-1,-1,0,-1
1666971499017,'stimulus_0','ET',685.7098474929735,446.25323553836137,615.3054311068158,704.0306993406725,300.2098736667034,313.29619641505985,8,8,-1,-1,0,-1
1666971499058,'stimulus_0','ET',691.6593733281244,466.5344917937961,625.1808537664737,708.1481399910535,296.1505696101952,309.76034526848593,7,7,-1,-1,0,-1
1666971499099,'stimulus_0','ET',694.819444001974,469.46124266504603,635.1458122694687,719.9451836788185,319.49198396888113,333.8869389920732,8,8,-1,-1,0,-1
1666971499141,'stimulus_0','ET',708.0010604009781,462.95851122937216,630.530029730708,711.665230770518,312.7275260782402,320.84104618222113,7,7,-1,-1,0,-1
1666971499183,'stimulus_0','ET',721.2293388704097,467.47083420894944,648.9928372994822,729.866311884325,318.54848133265307,336.8693331803521,7,7,-1,-1,0,-1
1666971499225,'stimulus_0','ET',731.88968167834,471.2351743064886,651.2779335484643,746.8080896114664,309.2264986818358,326.7621711646334,7,7,-1,-1,0,-1
1666971499265,'stimulus_0','ET',729.6833567484597,487.8682477899068,671.8418102007241,750.3597466908628,324.02748698048407,338.16071554870905,7,7,-1,-1,0,-1
1666971499307,'stimulus_0','ET',781.8323723482348,488.14448848152256,695.7243686640494,754.0893681217192,319.0691985727573,342.3628530648317,7,7,-1,-1,0,-1
1666971499349,'stimulus_0','ET',797.8435461381757,499.6208676256324,742.6192641401115,793.1324699487674,324.0024163426889,349.9133353844347,7,7,-1,-1,0,-1
1666971499391,'stimulus_0','ET',784.917038870678,475.89980579806723,710.063272750079,797.4799087091002,329.59471747144215,356.8142687880236,7,7,-1,-1,0,-1
1666971499432,'stimulus_0','ET',772.6819673123016,461.6208188187429,697.8282011917026,782.3658461460853,314.0070982172822,340.1797437139951,7,7,-1,-1,0,-1
1666971499474,'stimulus_0','ET',789.185284364263,451.90388987720627,727.9412939019549,772.958244156301,290.15694070752056,321.30238884860887,7,7,-1,-1,0,-1
1666971499515,'stimulus_0','ET',783.3416762755699,465.92630460639424,724.1914974529986,805.0649720378415,298.4213734274318,319.88294273473633,7,7,-1,-1,0,-1
1666971499558,'stimulus_0','ET',761.9628353594175,467.5324812439988,700.4571184421421,772.1701671031356,306.8324378941817,324.3681103769793,7,7,-1,-1,0,-1
1666971499599,'stimulus_0','ET',771.8158317349206,458.54518282878325,704.2904063534013,771.8158317349206,286.06744900544527,316.9511706915665,7,7,-1,-1,0,-1
1666971499641,'stimulus_0','ET',762.8538560468745,495.20869685908167,720.1924438872325,777.7722639800008,308.07428155758447,309.3829138324201,7,7,-1,-1,0,-1
1666971499683,'stimulus_0','ET',761.557789163646,507.7438478652514,698.2199870616008,762.8664214384817,326.367414573031,343.6413606008615,8,8,-1,-1,0,-1
1666971499725,'stimulus_0','ET',676.4061052137585,545.7025726871685,685.828257592575,767.7486379972864,332.3955118889584,352.54844892142734,8,8,-1,-1,0,-1
1666971499767,'stimulus_0','ET',655.8346316303601,539.1724799278888,621.025013119732,671.2764924734207,380.5662482178087,416.4227725483054,7,7,-1,-1,0,-1
1666971499807,'stimulus_0','ET',692.388896861046,549.2323794635594,615.9647720106443,666.2162513643331,366.80904035147046,376.4929191852542,8,8,-1,-1,0,-1
1666971499850,'stimulus_0','ET',736.2823233937958,519.7624033708731,652.5298578043145,725.8132651951106,362.98825684556294,397.27442244625684,8,8,-1,-1,0,-1
1666971499891,'stimulus_0','ET',742.1120576338602,497.73968833827695,680.3446142616178,762.0032682113621,330.75821006924866,371.32581058915366,0,0,-1,-1,1,-1
1666971499932,'stimulus_0','ET',726.5121237962976,489.2255811506657,679.6630883571814,756.3489396625503,312.2984975928865,342.1353134591392,0,0,-1,-1,1,-1
1666971499974,'stimulus_0','ET',715.3883168846777,479.25924446652556,661.9961200713834,745.7485856608647,304.4259725484834,339.4973175140787,8,8,-1,-1,0,-1
1666971500018,'stimulus_0','ET',704.4407911812901,501.68078395942564,663.0880112964837,728.2578985832988,323.706794581778,324.23024749171225,7,7,-1,-1,0,-1
1666971500069,'stimulus_0','ET',707.6909978836898,515.1201840116022,670.5258412783575,733.6019169254355,331.38821262467775,351.2794232021795,9,9,-1,-1,0,-1
1666971500107,'stimulus_0','ET',704.0509302529805,522.8396342548543,662.1746974582398,746.1888895026883,338.8459364129627,366.5889406394783,8,8,-1,-1,0,-1
1666971500148,'stimulus_0','ET',733.1732738332034,500.8730976327145,658.0577812576374,720.6104039947812,348.2865743868783,364.5136145948403,8,8,-1,-1,0,-1
1666971500192,'stimulus_0','ET',750.3818614208969,514.0392072904016,671.6021984757912,749.8584085109627,350.1984464809789,355.43297558032145,8,8,-1,-1,0,-1
1666971500238,'stimulus_0','ET',778.1236510741963,486.8297518324151,692.5391002999452,752.4744584874177,333.4580492216776,359.10724180845625,8,8,-1,-1,0,-1
1666971500277,'stimulus_0','ET',802.2624803183329,471.91343121371983,716.6779295440817,772.1639379971131,319.58863442285076,328.7490603467003,8,8,-1,-1,0,-1
1666971500320,'stimulus_0','ET',806.9778581325709,459.0335537881344,735.2648094715776,797.5557057537542,306.4470305422982,319.79507974562176,7,7,-1,-1,0,-1
1666971500362,'stimulus_0','ET',794.1222550291507,450.96732444181094,732.6165381118753,809.8258423271784,302.04497156551463,319.3189175933451,0,0,-1,-1,1,-1
1666971500399,'stimulus_0','ET',793.1220741310508,490.8395922996247,744.702679962132,808.3022085191443,314.69768810674697,310.5100648272729,0,0,-1,-1,1,-1
1666971500436,'stimulus_0','ET',807.2897510683893,514.9658550644867,727.7249087583821,782.6874643014792,329.66352494775947,351.3868207100311,0,0,-1,-1,1,-1
1666971500476,'stimulus_0','ET',813.7955503128248,550.5749189930013,746.2701249313055,803.0647656591725,370.7688444305838,367.10467406104397,0,0,-1,-1,1,-1
1666971500517,'stimulus_0','ET',824.6264212547939,572.7786553050088,754.7454577785704,812.0635514163716,399.77746857173656,423.071123063811,8,8,-1,-1,0,-1
1666971500551,'stimulus_0','ET',859.2856174197507,578.0834195735627,770.2986227309268,839.3944068422488,412.1488471244029,415.2895645840084,14,14,-1,-1,0,-1
1666971500591,'stimulus_0','ET',856.808210718548,565.9204876087895,790.3296911568973,828.8034800370652,406.0056236238737,438.45970403979766,14,14,-1,-1,0,-1
1666971500633,'stimulus_0','ET',831.1943625683663,558.8965228128855,783.2984213093818,824.9129276491552,407.0951789319507,444.78378844721726,13,13,-1,-1,0,-1
1666971500674,'stimulus_0','ET',831.1627756186361,541.1768085684023,760.7583592324785,820.6937174199511,394.6099937868101,426.0171683828656,13,13,-1,-1,0,-1
1666971500715,'stimulus_0','ET',885.9213206923807,510.93422837373134,791.9615233591813,818.9193482207957,382.9499918948053,403.62638183720844,0,0,-1,-1,1,-1
1666971500757,'stimulus_0','ET',885.2490105085595,514.3955416279277,823.7432935912843,855.1504681873397,373.5867088556124,384.3174935092647,0,0,-1,-1,1,-1
1666971500799,'stimulus_0','ET',905.158190988605,504.9033298080084,818.2650079395182,850.4573619004751,372.7314700496082,410.9435324748091,0,0,-1,-1,1,-1
1666971500841,'stimulus_0','ET',919.9924343995032,501.0325440478349,841.9979508192988,871.5730402305844,357.86817318081535,382.9939128576598,0,0,-1,-1,1,-1
1666971500883,'stimulus_0','ET',943.1581199808517,516.7165005453597,872.4919771397268,915.6768422093031,364.9151566644249,372.24349740350453,0,0,-1,-1,1,-1
